,id,eventId,minute,second,teamId,x,y,expandedMinute,period,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,match_id,playerName,match_string,team_name,team,Venue
1364,2440442039.0,825,85,38.0,167,18.6,92.2,87,SecondHalf,Challenge,Unsuccessful,"[{'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '686'}]",['challengeLost'],False,128967,,,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
1365,2440442121.0,687,85,43.0,26,91.0,7.7,87,SecondHalf,Pass,Successful,"[{'Angle': '3.0'}, {'PassEndX': '76.2'}, {'StandingSave': True}, {'Zone': 'Right'}, {'Length': '15.7'}, {'PassEndY': '10.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passLeft', 'finalThird', 'pos']",True,108226,76.2,10.6,,,,,,,,,,1636165,Mohamed Salah,Liverpool - Man City,Liverpool,Liverpool,Home
1366,2440442153.0,688,85,45.0,26,76.2,10.6,87,SecondHalf,Pass,Successful,"[{'Angle': '0.3'}, {'PassEndY': '15.8'}, {'PassEndX': '85.7'}, {'Zone': 'Right'}, {'Length': '10.6'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,4511,85.7,15.8,,,,,,,,,,1636165,James Milner,Liverpool - Man City,Liverpool,Liverpool,Home
1367,2440442185.0,689,85,48.0,26,86.1,17.6,87,SecondHalf,Pass,Successful,"[{'ShotAssist': '15'}, {'StandingSave': True}, {'Length': '9.4'}, {'Angle': '1.1'}, {'Zone': 'Center'}, {'PassEndX': '89.9'}, {'PassEndY': '30.1'}, {'IntentionalAssist': True}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passForward', 'passLeft', 'finalThird', 'pos']",True,363982,89.9,30.1,,,,,,,,,,1636165,Harvey Elliott,Liverpool - Man City,Liverpool,Liverpool,Home
1368,2440442195.0,690,85,50.0,26,93.2,31.8,87,SecondHalf,SavedShot,Successful,"[{'StandingSave': True}, {'RelatedEventId': '689'}, {'IntentionalAssist': True}, {'BlockedX': '93.8'}, {'LowLeft': True}, {'GoalMouthZ': '19'}, {'BoxRight': True}, {'BlockedY': '33.8'}, {'OppositeRelatedEvent': '826'}, {'Zone': 'Center'}, {'RegularPlay': True}, {'RightFoot': True}, {'Blocked': True}, {'Assisted': True}, {'GoalMouthY': '53.1'}]","['touches', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotBlocked', 'shotRightFoot']",True,243510,,,689.0,363982.0,93.8,33.8,19.0,53.1,True,,,1636165,Naby Keïta,Liverpool - Man City,Liverpool,Liverpool,Home
1369,2440442189.0,826,85,50.0,167,7.5,64.7,87,SecondHalf,Save,Successful,"[{'StandingSave': True}, {'OppositeRelatedEvent': '690'}, {'Zone': 'Back'}, {'OutfielderBlock': True}]","['touches', 'outfielderBlock']",True,122945,,,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
1370,2440442207.0,691,85,50.0,26,97.1,30.0,87,SecondHalf,CornerAwarded,Successful,"[{'OppositeRelatedEvent': '827'}, {'MissRight': True}, {'Zone': 'Center'}]",['cornerAwarded'],False,243510,,,,,,,,,,,,1636165,Naby Keïta,Liverpool - Man City,Liverpool,Liverpool,Home
1371,2440442213.0,827,85,50.0,167,2.9,70.0,87,SecondHalf,CornerAwarded,Unsuccessful,"[{'Zone': 'Back'}, {'MissLeft': True}, {'OppositeRelatedEvent': '691'}]",['cornerAwarded'],False,122945,,,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
1372,2440442571.0,692,86,20.0,26,99.5,0.5,88,SecondHalf,Pass,Successful,"[{'CornerTaken': True}, {'Angle': '2.4'}, {'PassEndY': '11.7'}, {'PassEndX': '91.7'}, {'Zone': 'Right'}, {'Length': '11.2'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passCorner', 'passCornerAccurate', 'passFreekick', 'passBack', 'passLeft', 'finalThird', 'pos']",True,4511,91.7,11.7,,,,,,,,,,1636165,James Milner,Liverpool - Man City,Liverpool,Liverpool,Home
1373,2440442621.0,693,86,23.0,26,92.1,11.7,88,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'PassEndX': '86.4'}, {'Angle': '3.4'}, {'PassEndY': '9.4'}, {'Zone': 'Right'}, {'Length': '6.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",True,108226,86.4,9.4,,,,,,,,,,1636165,Mohamed Salah,Liverpool - Man City,Liverpool,Liverpool,Home
1374,2440442657.0,694,86,27.0,26,91.5,13.4,88,SecondHalf,Pass,Successful,"[{'ShotAssist': '13'}, {'Angle': '1.6'}, {'PassEndX': '91.0'}, {'Cross': True}, {'RightFoot': True}, {'Zone': 'Center'}, {'IntentionalAssist': True}, {'Length': '20.9'}, {'Chipped': True}, {'StandingSave': True}, {'PassEndY': '44.1'}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passKey', 'passRightFoot', 'passChipped', 'passCrossAccurate', 'keyPassShort', 'keyPassCross', 'passBack', 'passLeft', 'finalThird', 'pos']",True,4511,91.0,44.1,,,,,,,,,,1636165,James Milner,Liverpool - Man City,Liverpool,Liverpool,Home
1375,2440442661.0,695,86,28.0,26,90.6,40.6,88,SecondHalf,MissedShots,Successful,"[{'Assisted': True}, {'BoxCentre': True}, {'GoalMouthZ': '30.6'}, {'IntentionalAssist': True}, {'Head': True}, {'FromCorner': True}, {'Zone': 'Center'}, {'RelatedEventId': '694'}, {'GoalMouthY': '58.8'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'closeMissLeft', 'shotPenaltyArea', 'shotSetPiece', 'shotHead']",True,400828,,,694.0,4511.0,,,30.6,58.8,True,,,1636165,Darwin Núñez,Liverpool - Man City,Liverpool,Liverpool,Home
1376,2440442903.0,829,86,49.0,167,4.3,46.0,88,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '34.5'}, {'GoalKick': True}, {'Length': '41.7'}, {'Angle': '0.7'}, {'PassEndY': '85.9'}, {'Zone': 'Back'}, {'Longball': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,121774,34.5,85.9,,,,,,,,,,1636165,Ederson,Liverpool - Man City,Man City,Man City,Away
1377,2440442911.0,697,86,51.0,26,76.3,26.5,88,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,363982,,,,,,,,,,,,1636165,Harvey Elliott,Liverpool - Man City,Liverpool,Liverpool,Home
1378,2440442949.0,698,86,54.0,26,75.7,27.1,88,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'Angle': '3.8'}, {'Zone': 'Right'}, {'PassEndY': '12.0'}, {'Length': '17.2'}, {'PassEndX': '62.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,363982,62.5,12.0,,,,,,,,,,1636165,Harvey Elliott,Liverpool - Man City,Liverpool,Liverpool,Home
1379,2440442955.0,699,86,56.0,26,62.6,11.7,88,SecondHalf,Pass,Successful,"[{'Length': '9.4'}, {'Zone': 'Center'}, {'PassEndX': '69.0'}, {'StandingSave': True}, {'PassEndY': '21.3'}, {'Angle': '0.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,4511,69.0,21.3,,,,,,,,,,1636165,James Milner,Liverpool - Man City,Liverpool,Liverpool,Home
1380,2440442989.0,700,86,57.0,26,69.0,21.3,88,SecondHalf,Pass,Successful,"[{'Length': '12.1'}, {'Zone': 'Right'}, {'PassEndX': '60.0'}, {'StandingSave': True}, {'Angle': '3.8'}, {'PassEndY': '10.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,363982,60.0,10.3,,,,,,,,,,1636165,Harvey Elliott,Liverpool - Man City,Liverpool,Liverpool,Home
1381,2440443037.0,701,87,0.0,26,58.7,4.0,89,SecondHalf,Pass,Successful,"[{'PassEndX': '38.2'}, {'Angle': '2.8'}, {'Zone': 'Back'}, {'StandingSave': True}, {'PassEndY': '15.3'}, {'Length': '22.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,4511,38.2,15.3,,,,,,,,,,1636165,James Milner,Liverpool - Man City,Liverpool,Liverpool,Home
1382,2440443135.0,702,87,3.0,26,32.3,25.6,89,SecondHalf,Pass,Successful,"[{'PassEndY': '47.3'}, {'Zone': 'Back'}, {'PassEndX': '12.3'}, {'Length': '25.7'}, {'Angle': '2.5'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,115916,12.3,47.3,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
1383,2440443155.0,703,87,11.0,26,14.6,50.6,89,SecondHalf,Pass,Successful,"[{'PassEndY': '93.8'}, {'Longball': True}, {'Angle': '0.5'}, {'Chipped': True}, {'StandingSave': True}, {'Length': '66.5'}, {'PassEndX': '71.4'}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,73399,71.4,93.8,,,,,,,,,,1636165,Adrián,Liverpool - Man City,Liverpool,Liverpool,Home
1384,2440443189.0,704,87,12.0,26,67.0,91.9,89,SecondHalf,Aerial,Successful,"[{'Zone': 'Left'}, {'Offensive': True}, {'OppositeRelatedEvent': '830'}]","['duelAerialWon', 'offensiveDuel']",False,377168,,,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
1385,2440443183.0,830,87,12.0,167,33.0,8.1,89,SecondHalf,Aerial,Unsuccessful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '704'}]","['duelAerialLost', 'defensiveDuel']",False,69778,,,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
1386,2440443197.0,705,87,12.0,26,71.4,93.8,89,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Left'}, {'PassEndY': '84.5'}, {'HeadPass': True}, {'Angle': '5.4'}, {'Length': '7.9'}, {'PassEndX': '75.9'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'finalThird', 'pos']",True,377168,75.9,84.5,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
1387,2440443201.0,831,87,14.0,167,30.5,15.9,89,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,313171,,,,,,,,,,,,1636165,Rúben Dias,Liverpool - Man City,Man City,Man City,Away
1388,2440443223.0,832,87,15.0,167,30.5,15.9,89,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'PassEndX': '38.0'}, {'Angle': '6.2'}, {'Zone': 'Back'}, {'PassEndY': '15.0'}, {'Length': '7.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,313171,38.0,15.0,,,,,,,,,,1636165,Rúben Dias,Liverpool - Man City,Man City,Man City,Away
1389,2440443233.0,833,87,16.0,167,36.7,17.7,89,SecondHalf,BallTouch,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'turnover']",True,136741,,,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
1390,2440443229.0,706,87,17.0,26,72.6,77.9,89,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,115726,,,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
1391,2440443297.0,707,87,20.0,26,83.2,67.4,89,SecondHalf,MissedShots,Successful,"[{'GoalMouthZ': '68.1'}, {'Zone': 'Center'}, {'LeftFoot': True}, {'GoalMouthY': '58.2'}, {'BoxLeft': True}, {'StandingSave': True}, {'RegularPlay': True}, {'HighLeft': True}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotLeftFoot']",True,115726,,,,,,,68.1,58.2,True,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
1392,2440443585.0,835,87,43.0,167,4.0,46.2,89,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndY': '46.2'}, {'Length': '27.4'}, {'PassEndX': '30.1'}, {'GoalKick': True}, {'Angle': '0.0'}, {'Chipped': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passChipped', 'passForward', 'defensiveThird', 'pos']",True,121774,30.1,46.2,,,,,,,,,,1636165,Ederson,Liverpool - Man City,Man City,Man City,Away
1393,2440443659.0,837,87,43.0,167,36.3,66.4,89,SecondHalf,BallTouch,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}]",['touches'],True,303139,,,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
1394,2440443855.0,710,88,6.0,26,60.1,0.0,90,SecondHalf,Pass,Successful,"[{'Length': '28.7'}, {'PassEndX': '35.3'}, {'PassEndY': '16.2'}, {'ThrowIn': True}, {'Zone': 'Back'}, {'Longball': True}, {'Angle': '2.7'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'midThird']",True,4511,35.3,16.2,,,,,,,,,,1636165,James Milner,Liverpool - Man City,Liverpool,Liverpool,Home
1395,2440443873.0,711,88,11.0,26,20.2,12.8,90,SecondHalf,Pass,Successful,"[{'Length': '20.2'}, {'PassEndY': '38.3'}, {'Zone': 'Back'}, {'PassEndX': '10.4'}, {'StandingSave': True}, {'Angle': '2.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,74341,10.4,38.3,,,,,,,,,,1636165,Joël Matip,Liverpool - Man City,Liverpool,Liverpool,Home
1396,2440443887.0,712,88,15.0,26,10.4,38.3,90,SecondHalf,Pass,Successful,"[{'PassEndX': '25.1'}, {'Length': '16.6'}, {'Angle': '5.9'}, {'PassEndY': '29.2'}, {'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,73399,25.1,29.2,,,,,,,,,,1636165,Adrián,Liverpool - Man City,Liverpool,Liverpool,Home
1397,2440443925.0,713,88,17.0,26,25.1,27.9,90,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'Length': '13.7'}, {'PassEndY': '9.7'}, {'Angle': '4.3'}, {'PassEndX': '19.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,115916,19.5,9.7,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
1398,2440443975.0,714,88,19.0,26,30.6,24.9,90,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'PassEndX': '36.4'}, {'PassEndY': '45.1'}, {'Zone': 'Back'}, {'Angle': '1.2'}, {'Length': '15.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,74341,36.4,45.1,,,,,,,,,,1636165,Joël Matip,Liverpool - Man City,Liverpool,Liverpool,Home
1399,2440443983.0,715,88,25.0,26,66.5,45.5,90,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '44.2'}, {'Angle': '6.2'}, {'StandingSave': True}, {'PassEndX': '78.7'}, {'Zone': 'Center'}, {'Length': '12.8'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,243510,78.7,44.2,,,,,,,,,,1636165,Naby Keïta,Liverpool - Man City,Liverpool,Liverpool,Home
1400,2440443981.0,838,88,26.0,167,22.8,54.9,90,SecondHalf,Interception,Successful,"[{'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'interceptionAll', 'interceptionWon']",True,122945,,,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
1401,2440443997.0,839,88,27.0,167,28.5,41.5,90,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,136741,,,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
1402,2440444029.0,840,88,27.0,167,28.5,41.5,90,SecondHalf,Pass,Successful,"[{'Length': '22.4'}, {'PassEndX': '7.4'}, {'StandingSave': True}, {'Angle': '3.0'}, {'Zone': 'Back'}, {'PassEndY': '46.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,136741,7.4,46.6,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
1403,2440444051.0,841,88,31.0,167,7.3,44.0,90,SecondHalf,Pass,Unsuccessful,"[{'Longball': True}, {'PassEndX': '62.7'}, {'PassEndY': '36.4'}, {'Angle': '6.2'}, {'Length': '58.4'}, {'Chipped': True}, {'StandingSave': True}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,121774,62.7,36.4,,,,,,,,,,1636165,Ederson,Liverpool - Man City,Man City,Man City,Away
1404,2440444063.0,716,88,34.0,26,43.8,64.8,90,SecondHalf,Foul,Successful,"[{'OppositeRelatedEvent': '842'}, {'Foul': True}, {'Offensive': True}, {'Zone': 'Back'}]","['touches', 'foulGiven']",True,95408,,,,,,,,,,,,1636165,Virgil van Dijk,Liverpool - Man City,Liverpool,Liverpool,Home
1405,2440444105.0,842,88,34.0,167,56.2,35.2,90,SecondHalf,Foul,Unsuccessful,"[{'StandingSave': True}, {'Defensive': True}, {'Zone': 'Center'}, {'Foul': True}, {'OppositeRelatedEvent': '716'}]",['foulCommitted'],False,315227,,,,,,,,,,,,1636165,Erling Haaland,Liverpool - Man City,Man City,Man City,Away
1406,2440444495.0,717,89,23.0,26,0.0,0.0,91,SecondHalf,SubstitutionOff,Successful,"[{'PlayerPosition': 'Forward'}, {'RelatedEventId': '718'}, {'JerseyNumber': '23'}]",['subOff'],False,377168,,,718.0,401385.0,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
1407,2440444497.0,718,89,23.0,26,0.0,0.0,91,SecondHalf,SubstitutionOn,Successful,"[{'FormationSlot': '11'}, {'PlayerPosition': 'Forward'}, {'RelatedEventId': '717'}, {'JerseyNumber': '28'}]",['subOn'],False,401385,,,717.0,377168.0,,,,,,,,1636165,Fábio Carvalho,Liverpool - Man City,Liverpool,Liverpool,Home
1408,2440444621.0,719,89,34.0,26,42.3,59.6,91,SecondHalf,Pass,Successful,"[{'Length': '21.6'}, {'Zone': 'Back'}, {'StandingSave': True}, {'PassEndX': '45.7'}, {'FreekickTaken': True}, {'Angle': '1.4'}, {'PassEndY': '90.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,95408,45.7,90.9,,,,,,,,,,1636165,Virgil van Dijk,Liverpool - Man City,Liverpool,Liverpool,Home
1409,2440444635.0,720,89,35.0,26,44.5,91.7,91,SecondHalf,Pass,Successful,"[{'Zone': 'Left'}, {'StandingSave': True}, {'Length': '11.3'}, {'PassEndX': '55.3'}, {'PassEndY': '92.1'}, {'Angle': '0.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,115726,55.3,92.1,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
1410,2440444651.0,721,89,37.0,26,55.3,92.1,91,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'Angle': '3.0'}, {'PassEndX': '44.5'}, {'Zone': 'Back'}, {'PassEndY': '95.0'}, {'Length': '11.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,401385,44.5,95.0,,,,,,,,,,1636165,Fábio Carvalho,Liverpool - Man City,Liverpool,Liverpool,Home
1411,2440444713.0,722,89,39.0,26,42.9,96.5,91,SecondHalf,Pass,Unsuccessful,"[{'Length': '50.0'}, {'PassEndX': '89.3'}, {'Zone': 'Left'}, {'Angle': '6.1'}, {'StandingSave': True}, {'Chipped': True}, {'PassEndY': '79.7'}, {'Longball': True}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,115726,89.3,79.7,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
1412,2440444717.0,843,89,44.0,167,11.2,28.2,91,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,121774,,,,,,,,,,,,1636165,Ederson,Liverpool - Man City,Man City,Man City,Away
1413,2440444779.0,844,89,51.0,167,14.6,49.4,91,SecondHalf,Pass,Successful,"[{'Length': '17.8'}, {'PassEndY': '73.3'}, {'PassEndX': '21.6'}, {'Zone': 'Back'}, {'StandingSave': True}, {'Angle': '1.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,121774,21.6,73.3,,,,,,,,,,1636165,Ederson,Liverpool - Man City,Man City,Man City,Away
1414,2440444791.0,845,89,53.0,167,24.4,71.1,91,SecondHalf,Pass,Successful,"[{'PassEndX': '32.1'}, {'PassEndY': '56.6'}, {'Angle': '5.4'}, {'Zone': 'Back'}, {'StandingSave': True}, {'Length': '12.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,122945,32.1,56.6,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
1415,2440444851.0,846,89,56.0,167,34.7,57.8,91,SecondHalf,Pass,Successful,"[{'Zone': 'Left'}, {'Length': '31.9'}, {'PassEndX': '55.0'}, {'PassEndY': '92.7'}, {'StandingSave': True}, {'Angle': '0.8'}, {'Chipped': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passChipped', 'passForward', 'passLeft', 'midThird', 'pos']",True,303139,55.0,92.7,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
1416,2440444847.0,723,89,59.0,26,38.3,10.0,91,SecondHalf,Challenge,Unsuccessful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '847'}]",['challengeLost'],False,108226,,,,,,,,,,,,1636165,Mohamed Salah,Liverpool - Man City,Liverpool,Liverpool,Home
1417,2440444871.0,847,89,59.0,167,61.7,90.0,91,SecondHalf,TakeOn,Successful,"[{'StandingSave': True}, {'OppositeRelatedEvent': '723'}, {'Zone': 'Left'}, {'Offensive': True}]","['touches', 'dribbleWon']",True,128967,,,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
1418,2440444919.0,848,90,2.0,167,63.5,73.2,92,SecondHalf,Pass,Successful,"[{'Angle': '5.2'}, {'Chipped': True}, {'PassEndY': '19.5'}, {'Zone': 'Right'}, {'PassEndX': '81.0'}, {'Longball': True}, {'Length': '40.9'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,128967,81.0,19.5,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
1419,2440444925.0,849,90,8.0,167,79.5,31.2,92,SecondHalf,Pass,Successful,"[{'Chipped': True}, {'StandingSave': True}, {'PassEndY': '46.6'}, {'PassEndX': '88.8'}, {'Zone': 'Center'}, {'Length': '14.3'}, {'Angle': '0.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passChipped', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,136741,88.8,46.6,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
1420,2440444929.0,850,90,9.0,167,89.3,46.6,92,SecondHalf,BallTouch,Unsuccessful,"[{'Zone': 'Center'}, {'StandingSave': True}]","['touches', 'turnover']",True,315227,,,,,,,,,,,,1636165,Erling Haaland,Liverpool - Man City,Man City,Man City,Away
1421,2440444955.0,724,90,10.0,26,8.3,50.7,92,SecondHalf,Clearance,Successful,"[{'Zone': 'Back'}, {'Angle': '0.5'}, {'PassEndX': '22.6'}, {'Head': True}, {'Length': '17.3'}, {'PassEndY': '63.4'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,115916,22.6,63.4,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
1422,2440444973.0,851,90,11.0,167,71.9,41.0,92,SecondHalf,Pass,Successful,"[{'Length': '10.7'}, {'PassEndX': '70.8'}, {'PassEndY': '56.7'}, {'StandingSave': True}, {'Zone': 'Center'}, {'Angle': '1.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passLeft', 'finalThird', 'pos']",True,136741,70.8,56.7,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
1423,2440444989.0,852,90,15.0,167,72.7,67.9,92,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'PassEndY': '69.6'}, {'Length': '5.4'}, {'Zone': 'Center'}, {'Angle': '0.2'}, {'PassEndX': '77.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,303139,77.7,69.6,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
1424,2440445001.0,853,90,16.0,167,77.5,67.9,92,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'PassEndY': '66.4'}, {'Length': '6.7'}, {'PassEndX': '71.2'}, {'Zone': 'Center'}, {'Angle': '3.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",True,331254,71.2,66.4,,,,,,,,,,1636165,Phil Foden,Liverpool - Man City,Man City,Man City,Away
1425,2440445033.0,854,90,18.0,167,70.4,63.0,92,SecondHalf,Pass,Successful,"[{'Chipped': True}, {'Longball': True}, {'PassEndY': '11.3'}, {'Zone': 'Right'}, {'PassEndX': '78.3'}, {'Length': '36.1'}, {'Angle': '4.9'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,303139,78.3,11.3,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
