,id,eventId,minute,second,teamId,x,y,expandedMinute,period,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,match_id,playerName,match_string,team_name,Venue
1131,2514110901,559,63,52,161,60.6,5.8,68,SecondHalf,Pass,Successful,"[{'PassEndY': '20.9'}, {'Angle': '0.9'}, {'Length': '13.0'}, {'PassEndX': '68.2'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,296363,68.2,20.9,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
1132,2514110905,560,63,55,161,70,25.8,68,SecondHalf,Dispossessed,Successful,"[{'Zone': 'Center'}, {'Offensive': True}, {'OppositeRelatedEvent': '673'}]","['touches', 'dispossessed']",TRUE,108186,,,,,,,,,,,,1640740,Raúl Jiménez,Liverpool - Wolves,Wolves,Away
1133,2514110895,673,63,55,26,30,74.2,68,SecondHalf,Tackle,Successful,"[{'OppositeRelatedEvent': '560'}, {'Zone': 'Back'}, {'Defensive': True}]","['touches', 'tackleWon']",TRUE,115916,,,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
1134,2514110903,674,63,56,26,27.1,77.2,68,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,444540,,,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
1135,2514110909,675,63,56,26,27.1,77.2,68,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '35.8'}, {'Length': '11.1'}, {'Zone': 'Back'}, {'PassEndY': '86.5'}, {'Angle': '0.6'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,444540,35.8,86.5,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
1136,2514110913,561,63,57,161,62.7,14.9,68,SecondHalf,Interception,Successful,[{'Zone': 'Right'}],"['touches', 'interceptionAll', 'interceptionWon']",TRUE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1137,2514110931,676,63,58,26,34.3,84.2,68,SecondHalf,TakeOn,Unsuccessful,"[{'OppositeRelatedEvent': '562'}, {'Zone': 'Back'}, {'Offensive': True}]","['touches', 'dribbleLost']",TRUE,301455,,,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
1138,2514110963,562,63,58,161,65.7,15.8,68,SecondHalf,Tackle,Unsuccessful,"[{'Zone': 'Right'}, {'Defensive': True}, {'OppositeRelatedEvent': '676'}]","['touches', 'tackleLost']",TRUE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1139,2514119123,929,63,59,26,33.2,87.7,68,SecondHalf,BallTouch,Successful,[{'Zone': 'Back'}],['touches'],TRUE,301455,,,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
1140,2514119119,813,64,0,161,64.6,15.5,69,SecondHalf,BallTouch,Successful,[{'Zone': 'Right'}],['touches'],TRUE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1141,2514110953,677,64,1,26,31.3,84.1,69,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '34.2'}, {'Length': '3.3'}, {'PassEndY': '86.0'}, {'Offensive': True}, {'Angle': '0.4'}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '563'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,444540,34.2,86,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
1142,2514110977,563,64,1,161,62.8,23.3,69,SecondHalf,BlockedPass,Successful,"[{'Zone': 'Center'}, {'Defensive': True}, {'OppositeRelatedEvent': '677'}]","['touches', 'outfielderBlockedPass']",TRUE,296363,,,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
1143,2514111083,679,64,18,26,26.1,100,69,SecondHalf,Pass,Successful,"[{'PassEndY': '94.5'}, {'PassEndX': '34.1'}, {'Angle': '5.7'}, {'Length': '9.8'}, {'Zone': 'Back'}, {'ThrowIn': True}]","['touches', 'throwIn', 'passForward', 'passRight', 'midThird']",TRUE,301455,34.1,94.5,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
1144,2514111117,680,64,19,26,23.9,90.9,69,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Chipped': True}, {'Angle': '5.1'}, {'PassEndX': '44.5'}, {'PassEndY': '21.2'}, {'Longball': True}, {'Length': '52.1'}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,400828,44.5,21.2,,,,,,,,,,1640740,Darwin Núñez,Liverpool - Wolves,Liverpool,Home
1145,2514111159,681,64,23,26,48,41.8,69,SecondHalf,Pass,Successful,"[{'Angle': '5.8'}, {'Length': '37.0'}, {'PassEndY': '17.7'}, {'Longball': True}, {'PassEndX': '79.6'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,318871,79.6,17.7,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
1146,2514111171,682,64,28,26,85.5,26.5,69,SecondHalf,Pass,Successful,"[{'PassEndX': '95.0'}, {'Length': '10.2'}, {'PassEndY': '29.7'}, {'Zone': 'Center'}, {'Angle': '0.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,108226,95,29.7,,,,,,,,,,1640740,Mohamed Salah,Liverpool - Wolves,Liverpool,Home
1147,2514111173,683,64,29,26,95,29.7,69,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Center'}, {'PassEndX': '95.5'}, {'Length': '13.4'}, {'Angle': '1.5'}, {'PassEndY': '49.4'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,318871,95.5,49.4,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
1148,2514111197,565,64,31,161,3.8,53,69,SecondHalf,Clearance,Successful,"[{'Angle': '1.1'}, {'Length': '36.7'}, {'PassEndY': '100.0'}, {'PassEndX': '19.5'}, {'Zone': 'Back'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'defensiveThird']",TRUE,73063,19.5,100,,,,,,,,,,1640740,Craig Dawson,Liverpool - Wolves,Wolves,Away
1149,2514111333,685,64,44,26,78.1,0,69,SecondHalf,Pass,Successful,"[{'PassEndY': '10.4'}, {'Angle': '1.4'}, {'Length': '8.2'}, {'PassEndX': '79.1'}, {'ThrowIn': True}, {'Zone': 'Right'}]","['touches', 'throwIn', 'passForward', 'passLeft', 'finalThird']",TRUE,318871,79.1,10.4,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
1150,2514111341,686,64,45,26,79.1,10.4,69,SecondHalf,Pass,Unsuccessful,"[{'Length': '7.8'}, {'PassEndX': '73.6'}, {'PassEndY': '2.6'}, {'Angle': '3.9'}, {'Zone': 'Right'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,363982,73.6,2.6,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
1151,2514111345,567,64,46,161,33.8,95,69,SecondHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionWon']",TRUE,300513,,,,,,,,,,,,1640740,Daniel Podence,Liverpool - Wolves,Wolves,Away
1152,2514111981,572,64,47,161,44.4,89.4,69,SecondHalf,BallTouch,Unsuccessful,[{'Zone': 'Back'}],"['touches', 'turnover']",TRUE,108186,,,,,,,,,,,,1640740,Raúl Jiménez,Liverpool - Wolves,Wolves,Away
1153,2514111395,688,64,51,26,45.1,22.8,69,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndY': '46.7'}, {'PassEndX': '45.6'}, {'Length': '16.3'}, {'Angle': '1.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,345957,45.6,46.7,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
1154,2514111431,689,64,52,26,45.6,46.7,69,SecondHalf,Pass,Successful,"[{'Angle': '0.8'}, {'PassEndY': '58.1'}, {'Length': '11.2'}, {'PassEndX': '53.3'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,53.3,58.1,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
1155,2514111435,690,64,59,26,80.9,65.8,69,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '81.5'}, {'PassEndY': '63.5'}, {'Angle': '5.1'}, {'Length': '1.7'}, {'Offensive': True}, {'OppositeRelatedEvent': '568'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,235755,81.5,63.5,,,,,,,,,,1640740,Diogo Jota,Liverpool - Wolves,Liverpool,Home
1156,2514111439,568,64,59,161,11.6,39.5,69,SecondHalf,BlockedPass,Successful,"[{'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '690'}]","['touches', 'outfielderBlockedPass']",TRUE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1157,2514111457,569,65,0,161,6.2,39.1,70,SecondHalf,BallTouch,Successful,[{'Zone': 'Back'}],['touches'],TRUE,296363,,,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
1158,2514111733,571,65,1,161,4.8,41.8,70,SecondHalf,Foul,Successful,"[{'Foul': True}, {'OppositeRelatedEvent': '696'}, {'Defensive': True}, {'Zone': 'Back'}]","['touches', 'foulGiven']",TRUE,368310,,,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
1159,2514112469,696,65,1,26,95.2,58.2,70,SecondHalf,Foul,Unsuccessful,"[{'Offensive': True}, {'Zone': 'Center'}, {'OppositeRelatedEvent': '571'}, {'Foul': True}]",['foulCommitted'],FALSE,235755,,,,,,,,,,,,1640740,Diogo Jota,Liverpool - Wolves,Liverpool,Home
1160,2514112795,589,67,30,161,0,0,72,SecondHalf,Card,Successful,[{'Yellow': True}],['yellowCard'],FALSE,238244,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1161,2514112515,573,67,34,161,13.9,41,72,SecondHalf,Pass,Successful,"[{'Chipped': True}, {'PassEndX': '65.4'}, {'FreekickTaken': True}, {'Zone': 'Center'}, {'Length': '54.3'}, {'PassEndY': '33.3'}, {'Angle': '6.2'}, {'Longball': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passFreekickAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,122714,65.4,33.3,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
1162,2514112521,574,67,35,161,70.2,33.5,72,SecondHalf,Aerial,Successful,"[{'OppositeRelatedEvent': '697'}, {'Offensive': True}, {'Zone': 'Center'}]","['duelAerialWon', 'offensiveDuel']",FALSE,108186,,,,,,,,,,,,1640740,Raúl Jiménez,Liverpool - Wolves,Wolves,Away
1163,2514112507,697,67,35,26,29.8,66.5,72,SecondHalf,Aerial,Unsuccessful,"[{'Defensive': True}, {'OppositeRelatedEvent': '574'}, {'Zone': 'Back'}]","['duelAerialLost', 'defensiveDuel']",FALSE,95408,,,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
1164,2514112525,575,67,35,161,67.6,33.1,72,SecondHalf,Pass,Unsuccessful,"[{'HeadPass': True}, {'Angle': '0.3'}, {'PassEndY': '36.4'}, {'Length': '7.7'}, {'PassEndX': '74.6'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,108186,74.6,36.4,,,,,,,,,,1640740,Raúl Jiménez,Liverpool - Wolves,Wolves,Away
1165,2514112523,698,67,36,26,25.9,60.8,72,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,345957,,,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
1166,2514112539,699,67,38,26,25.9,60.8,72,SecondHalf,Pass,Unsuccessful,"[{'Angle': '0.4'}, {'Chipped': True}, {'Zone': 'Back'}, {'PassEndY': '76.9'}, {'PassEndX': '47.7'}, {'Length': '25.4'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,345957,47.7,76.9,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
1167,2514112547,576,67,39,161,53.8,26.9,72,SecondHalf,Aerial,Successful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '700'}, {'Offensive': True}]","['duelAerialWon', 'offensiveDuel']",FALSE,296363,,,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
1168,2514112543,700,67,39,26,46.2,73.1,72,SecondHalf,Aerial,Unsuccessful,"[{'OppositeRelatedEvent': '576'}, {'Zone': 'Back'}, {'Defensive': True}]","['duelAerialLost', 'defensiveDuel']",FALSE,400828,,,,,,,,,,,,1640740,Darwin Núñez,Liverpool - Wolves,Liverpool,Home
1169,2514112553,577,67,40,161,55.4,29.5,72,SecondHalf,Pass,Successful,"[{'HeadPass': True}, {'Length': '9.8'}, {'Zone': 'Center'}, {'Angle': '1.6'}, {'PassEndX': '55.1'}, {'PassEndY': '43.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,296363,55.1,43.9,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
1170,2514112561,578,67,42,161,55.1,44.5,72,SecondHalf,Pass,Unsuccessful,"[{'Length': '13.6'}, {'PassEndX': '67.3'}, {'Angle': '5.9'}, {'PassEndY': '37.7'}, {'HeadPass': True}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,238244,67.3,37.7,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1171,2514112573,701,67,44,26,39.8,71.5,72,SecondHalf,Pass,Unsuccessful,"[{'Longball': True}, {'Length': '32.6'}, {'Angle': '5.8'}, {'PassEndY': '47.8'}, {'Zone': 'Center'}, {'PassEndX': '66.8'}, {'HeadPass': True}]","['touches', 'passInaccurate', 'passHead', 'passLongBallInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,95408,66.8,47.8,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
1172,2514112577,579,67,45,161,35.3,56.6,72,SecondHalf,Aerial,Successful,"[{'OppositeRelatedEvent': '702'}, {'Defensive': True}, {'Zone': 'Back'}]","['duelAerialWon', 'defensiveDuel']",FALSE,368310,,,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
1173,2514112583,702,67,45,26,64.7,43.4,72,SecondHalf,Aerial,Unsuccessful,"[{'Offensive': True}, {'OppositeRelatedEvent': '579'}, {'Zone': 'Center'}]","['duelAerialLost', 'offensiveDuel']",FALSE,108226,,,,,,,,,,,,1640740,Mohamed Salah,Liverpool - Wolves,Liverpool,Home
1174,2514112589,580,67,45,161,36.7,60.3,72,SecondHalf,Pass,Successful,"[{'Length': '14.8'}, {'Angle': '0.6'}, {'PassEndX': '48.7'}, {'Zone': 'Back'}, {'PassEndY': '71.7'}, {'HeadPass': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,368310,48.7,71.7,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
1175,2514112595,581,67,46,161,48.6,72.1,72,SecondHalf,Pass,Successful,"[{'HeadPass': True}, {'Length': '13.3'}, {'Angle': '1.9'}, {'PassEndY': '90.9'}, {'Zone': 'Back'}, {'PassEndX': '45.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,300513,45,90.9,,,,,,,,,,1640740,Daniel Podence,Liverpool - Wolves,Wolves,Away
1176,2514112601,582,67,48,161,37,92.4,72,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,355401,,,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
1177,2514112649,583,67,53,161,26.5,89.4,72,SecondHalf,Pass,Successful,"[{'Length': '11.3'}, {'PassEndY': '86.8'}, {'Angle': '3.3'}, {'PassEndX': '15.9'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,355401,15.9,86.8,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
1178,2514112657,584,67,54,161,15.9,86.9,72,SecondHalf,Pass,Unsuccessful,"[{'Length': '33.3'}, {'Longball': True}, {'Angle': '6.2'}, {'PassEndY': '82.7'}, {'PassEndX': '47.5'}, {'Zone': 'Back'}, {'Chipped': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,368310,47.5,82.7,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
1179,2514112673,703,67,57,26,55.4,22.2,72,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,318871,,,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
1180,2514112681,704,67,58,26,57.1,27.7,72,SecondHalf,TakeOn,Unsuccessful,"[{'Offensive': True}, {'Zone': 'Center'}, {'OverRun': True}]","['touches', 'overrun']",TRUE,318871,,,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
1181,2514112713,585,68,1,161,42.4,60.6,73,SecondHalf,BallTouch,Successful,[{'Zone': 'Back'}],['touches'],TRUE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1182,2514112729,586,68,3,161,48.3,53.3,73,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,108186,,,,,,,,,,,,1640740,Raúl Jiménez,Liverpool - Wolves,Wolves,Away
1183,2514112739,587,68,3,161,48.3,53.3,73,SecondHalf,Pass,Successful,"[{'Angle': '1.0'}, {'PassEndY': '66.9'}, {'PassEndX': '54.1'}, {'Length': '11.1'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,108186,54.1,66.9,,,,,,,,,,1640740,Raúl Jiménez,Liverpool - Wolves,Wolves,Away
1184,2514112745,588,68,4,161,54.3,66.9,73,SecondHalf,Pass,Unsuccessful,"[{'Angle': '5.5'}, {'Length': '23.8'}, {'Chipped': True}, {'PassEndX': '71.1'}, {'Zone': 'Center'}, {'PassEndY': '43.4'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,238244,71.1,43.4,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
1185,2514112763,705,68,6,26,24,72.7,73,SecondHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionWon']",TRUE,301455,,,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
1186,2514112783,706,68,8,26,11.5,69.9,73,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,114147,,,,,,,,,,,,1640740,Alisson,Liverpool - Wolves,Liverpool,Home
1187,2514112811,707,68,10,26,11.5,69.9,73,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.7'}, {'PassEndX': '24.6'}, {'PassEndY': '86.3'}, {'Length': '17.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,114147,24.6,86.3,,,,,,,,,,1640740,Alisson,Liverpool - Wolves,Liverpool,Home
1188,2514112855,708,68,12,26,31.8,91.5,73,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndX': '37.5'}, {'Length': '10.6'}, {'PassEndY': '78.7'}, {'Angle': '5.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,301455,37.5,78.7,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
1189,2514112859,709,68,17,26,39.1,90.6,73,SecondHalf,Foul,Successful,"[{'Zone': 'Back'}, {'OppositeRelatedEvent': '590'}, {'Foul': True}, {'Offensive': True}]","['touches', 'foulGiven']",TRUE,444540,,,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
1190,2514112861,590,68,17,161,60.9,9.4,73,SecondHalf,Foul,Unsuccessful,"[{'Defensive': True}, {'Foul': True}, {'OppositeRelatedEvent': '709'}, {'Zone': 'Right'}]",['foulCommitted'],FALSE,403693,,,,,,,,,,,,1640740,João Gomes,Liverpool - Wolves,Wolves,Away
1191,2514113025,710,68,48,26,43.4,87.2,73,SecondHalf,Pass,Successful,"[{'Angle': '4.3'}, {'FreekickTaken': True}, {'PassEndY': '59.7'}, {'Length': '20.5'}, {'PassEndX': '35.3'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,95408,35.3,59.7,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
1192,2514113055,711,68,52,26,41,66.1,73,SecondHalf,Pass,Successful,"[{'Angle': '1.2'}, {'PassEndY': '88.4'}, {'PassEndX': '47.1'}, {'Length': '16.5'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,115916,47.1,88.4,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
1193,2514113083,712,68,56,26,45.5,80.5,73,SecondHalf,Pass,Successful,"[{'Angle': '4.7'}, {'Length': '20.7'}, {'PassEndX': '46.0'}, {'PassEndY': '50.1'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,95408,46,50.1,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
1194,2514113091,713,69,0,26,43.4,35.1,74,SecondHalf,Pass,Successful,"[{'Length': '8.3'}, {'Angle': '3.5'}, {'Zone': 'Back'}, {'PassEndY': '30.3'}, {'PassEndX': '36.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,363982,36.1,30.3,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
1195,2514113119,714,69,2,26,34.3,37.4,74,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Length': '9.2'}, {'PassEndX': '32.6'}, {'Angle': '1.8'}, {'PassEndY': '50.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,345957,32.6,50.7,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
1196,2514113147,715,69,4,26,34.8,42.4,74,SecondHalf,Pass,Successful,"[{'Length': '15.9'}, {'PassEndX': '47.7'}, {'Angle': '0.5'}, {'PassEndY': '54.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,115916,47.7,54.6,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
1197,2514113169,716,69,7,26,46.5,67.3,74,SecondHalf,Pass,Successful,"[{'PassEndY': '87.7'}, {'Angle': '1.7'}, {'Length': '13.9'}, {'PassEndX': '45.3'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,444540,45.3,87.7,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
1198,2514113185,717,69,11,26,45.8,84.7,74,SecondHalf,Pass,Successful,"[{'PassEndX': '54.3'}, {'Angle': '0.3'}, {'Zone': 'Left'}, {'PassEndY': '88.4'}, {'Length': '9.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,54.3,88.4,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
1199,2514113209,718,69,13,26,60.5,89.4,74,SecondHalf,Pass,Successful,"[{'PassEndY': '93.3'}, {'Zone': 'Left'}, {'PassEndX': '74.1'}, {'Length': '14.5'}, {'Angle': '0.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,235755,74.1,93.3,,,,,,,,,,1640740,Diogo Jota,Liverpool - Wolves,Liverpool,Home
1200,2514113219,719,69,17,26,68.4,89.7,74,SecondHalf,Pass,Successful,"[{'Angle': '4.1'}, {'PassEndY': '82.3'}, {'PassEndX': '64.8'}, {'Zone': 'Left'}, {'Length': '6.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,301455,64.8,82.3,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
1201,2514113235,720,69,19,26,64.4,75.4,74,SecondHalf,Pass,Successful,"[{'Angle': '4.0'}, {'Length': '16.9'}, {'PassEndX': '53.4'}, {'PassEndY': '57.3'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,444540,53.4,57.3,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
1202,2514113241,721,69,21,26,53.8,54.9,74,SecondHalf,Pass,Successful,"[{'Length': '16.3'}, {'Angle': '5.0'}, {'PassEndX': '58.6'}, {'PassEndY': '32.1'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,115916,58.6,32.1,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
