,id,eventId,minute,second,teamId,x,y,expandedMinute,matchPeriod,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,pass_recipient,matchID,match_string,team_name
1265,2509450093,761,77,52,26,37.4,91.2,82,SecondHalf,Pass,Successful,"[{'PassEndY': '83.0'}, {'Length': '10.2'}, {'Zone': 'Back'}, {'Angle': '5.7'}, {'PassEndX': '45.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,96182,45.5,83,,,,,,,,,,235755,1640948,Newcastle - Liverpool,Liverpool
1266,2509450099,762,77,54,26,45.5,83,82,SecondHalf,Pass,Successful,"[{'PassEndY': '77.1'}, {'Angle': '3.4'}, {'Length': '18.9'}, {'LayOff': True}, {'PassEndX': '27.9'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,235755,27.9,77.1,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
1267,2509450177,763,77,56,26,27.9,77.6,82,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.6'}, {'Length': '14.2'}, {'PassEndY': '90.0'}, {'PassEndX': '38.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,38.8,90,,,,,,,,,,235755,1640948,Newcastle - Liverpool,Liverpool
1268,2509450225,764,77,58,26,38.8,90,82,SecondHalf,Pass,Successful,"[{'Length': '12.9'}, {'PassEndY': '79.4'}, {'Zone': 'Back'}, {'Angle': '3.7'}, {'PassEndX': '28.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,235755,28.6,79.4,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
1269,2509450283,765,78,1,26,26.1,73.4,83,SecondHalf,Pass,Successful,"[{'Angle': '4.8'}, {'PassEndY': '27.7'}, {'Length': '31.1'}, {'PassEndX': '27.8'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,95408,27.8,27.7,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
1270,2509450307,766,78,4,26,27.7,27.5,83,SecondHalf,Pass,Successful,"[{'Angle': '2.3'}, {'PassEndX': '15.9'}, {'Zone': 'Back'}, {'PassEndY': '49.1'}, {'Length': '19.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,136451,15.9,49.1,,,,,,,,,,114147,1640948,Newcastle - Liverpool,Liverpool
1271,2509450341,767,78,5,26,15.9,49.1,83,SecondHalf,Pass,Successful,"[{'Angle': '1.1'}, {'PassEndY': '74.1'}, {'PassEndX': '24.4'}, {'Zone': 'Back'}, {'Length': '19.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,114147,24.4,74.1,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
1272,2509450363,768,78,8,26,24.8,78.8,83,SecondHalf,Pass,Successful,"[{'PassEndY': '92.7'}, {'Zone': 'Back'}, {'PassEndX': '32.2'}, {'Length': '12.2'}, {'Angle': '0.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,95408,32.2,92.7,,,,,,,,,,235755,1640948,Newcastle - Liverpool,Liverpool
1273,2509450395,769,78,9,26,32.2,93.3,83,SecondHalf,Pass,Unsuccessful,"[{'Length': '16.0'}, {'Angle': '0.3'}, {'PassEndY': '100.0'}, {'Zone': 'Back'}, {'PassEndX': '46.6'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,235755,46.6,100,,,,,,,,,,82726,1640948,Newcastle - Liverpool,Liverpool
1274,2509450503,625,78,17,23,56.7,0,83,SecondHalf,Pass,Successful,"[{'Zone': 'Center'}, {'PassEndX': '56.3'}, {'Length': '17.4'}, {'PassEndY': '24.5'}, {'Angle': '1.6'}, {'ThrowIn': True}]","['touches', 'throwIn', 'passBack', 'passLeft', 'midThird']",TRUE,82726,56.3,24.5,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Newcastle
1275,2509450643,626,78,18,23,53.2,26.6,83,SecondHalf,Pass,Successful,"[{'PassEndY': '53.1'}, {'PassEndX': '37.0'}, {'Zone': 'Back'}, {'Angle': '2.3'}, {'Length': '24.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,135891,37,53.1,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Newcastle
1276,2509450659,627,78,25,23,36.3,51.9,83,SecondHalf,Pass,Successful,"[{'PassEndX': '42.3'}, {'Zone': 'Back'}, {'PassEndY': '34.9'}, {'Length': '13.2'}, {'Angle': '5.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,379732,42.3,34.9,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Newcastle
1277,2509450703,628,78,26,23,42.8,34.1,83,SecondHalf,Pass,Successful,"[{'Length': '19.6'}, {'Angle': '6.0'}, {'Zone': 'Center'}, {'PassEndX': '60.6'}, {'PassEndY': '25.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,342811,60.6,25.6,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Newcastle
1278,2509450747,629,78,27,23,60.6,25.6,83,SecondHalf,Pass,Successful,"[{'Angle': '4.5'}, {'Length': '16.1'}, {'PassEndY': '2.5'}, {'PassEndX': '57.3'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,349669,57.3,2.5,,,,,,,,,,141486,1640948,Newcastle - Liverpool,Newcastle
1279,2509450833,630,78,29,23,57.3,2.5,83,SecondHalf,Pass,Successful,"[{'PassEndX': '90.9'}, {'PassEndY': '11.2'}, {'Angle': '0.2'}, {'Length': '35.8'}, {'Zone': 'Right'}, {'Longball': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,141486,90.9,11.2,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Newcastle
1280,2509450845,631,78,35,23,90.7,21.9,83,SecondHalf,TakeOn,Unsuccessful,"[{'Zone': 'Center'}, {'Offensive': True}, {'OppositeRelatedEvent': '771'}]","['touches', 'dribbleLost']",TRUE,349669,,,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Newcastle
1281,2509450855,771,78,35,26,9.3,78.1,83,SecondHalf,Tackle,Successful,"[{'OppositeRelatedEvent': '631'}, {'Defensive': True}, {'Zone': 'Back'}]","['touches', 'tackleWon']",TRUE,4511,,,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Liverpool
1282,2509450861,772,78,36,26,7.3,85.5,83,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,4511,,,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Liverpool
1283,2509450895,773,78,37,26,7.9,87.9,83,SecondHalf,Pass,Successful,"[{'PassEndY': '84.0'}, {'Angle': '5.9'}, {'Length': '7.5'}, {'PassEndX': '14.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,4511,14.6,84,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
1284,2509450951,774,78,39,26,14.6,84,83,SecondHalf,Pass,Successful,"[{'Angle': '4.2'}, {'Length': '11.2'}, {'PassEndY': '69.6'}, {'Zone': 'Back'}, {'PassEndX': '9.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,115726,9.4,69.6,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
1285,2509450973,775,78,42,26,9.6,81,83,SecondHalf,Pass,Successful,"[{'Angle': '1.5'}, {'Length': '8.7'}, {'PassEndX': '10.1'}, {'PassEndY': '93.8'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,115916,10.1,93.8,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Liverpool
1286,2509450999,776,78,43,26,10.1,93.8,83,SecondHalf,Pass,Successful,"[{'Angle': '6.2'}, {'Zone': 'Back'}, {'PassEndX': '27.2'}, {'PassEndY': '92.4'}, {'Length': '18.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,4511,27.2,92.4,,,,,,,,,,96182,1640948,Newcastle - Liverpool,Liverpool
1287,2509451015,777,78,44,26,27.4,92.4,83,SecondHalf,Pass,Unsuccessful,"[{'Angle': '4.9'}, {'Zone': 'Back'}, {'Length': '13.8'}, {'PassEndX': '29.8'}, {'PassEndY': '72.5'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,96182,29.8,72.5,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
1288,2509451035,632,78,46,23,71.1,28.9,83,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,135891,,,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Newcastle
1289,2509451195,633,78,53,23,78.3,66.3,83,SecondHalf,Pass,Successful,"[{'PassEndX': '71.3'}, {'Length': '12.0'}, {'PassEndY': '80.3'}, {'Angle': '2.2'}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passLeft', 'finalThird', 'pos']",TRUE,135891,71.3,80.3,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Newcastle
1290,2509451209,634,78,57,23,67.7,69.3,83,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '69.8'}, {'PassEndX': '85.3'}, {'Length': '18.5'}, {'Zone': 'Center'}, {'Angle': '0.0'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,82277,85.3,69.8,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Newcastle
1291,2509451219,778,78,58,26,18.4,27.2,83,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,318871,,,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Liverpool
1292,2509451285,635,79,1,23,69.8,67.4,84,SecondHalf,Challenge,Unsuccessful,"[{'Offensive': True}, {'OppositeRelatedEvent': '779'}, {'Zone': 'Center'}]",['challengeLost'],FALSE,82277,,,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Newcastle
1293,2509451379,779,79,1,26,30.2,32.6,84,SecondHalf,TakeOn,Successful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '635'}]","['touches', 'dribbleWon']",TRUE,318871,,,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
1294,2509451393,780,79,4,26,47.9,41,84,SecondHalf,Pass,Successful,"[{'Angle': '5.5'}, {'PassEndX': '59.8'}, {'Zone': 'Center'}, {'PassEndY': '24.2'}, {'Length': '16.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,318871,59.8,24.2,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Liverpool
1295,2509451471,782,79,9,26,87.1,27.2,84,SecondHalf,Pass,Unsuccessful,"[{'Length': '10.6'}, {'PassEndY': '42.8'}, {'PassEndX': '87.6'}, {'Angle': '1.5'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,108226,87.6,42.8,,,,,,,,,,68648,1640948,Newcastle - Liverpool,Liverpool
1296,2509451491,636,79,11,23,12.5,59.3,84,SecondHalf,Interception,Successful,"[{'LastMan': True}, {'Zone': 'Back'}]","['touches', 'interceptionAll', 'interceptionIntheBox', 'interceptionWon']",TRUE,68648,,,,,,,,,,,,68648,1640948,Newcastle - Liverpool,Newcastle
1297,2509451519,637,79,11,23,12.1,63,84,SecondHalf,CornerAwarded,Unsuccessful,"[{'MissLeft': True}, {'OppositeRelatedEvent': '783'}, {'Zone': 'Back'}]",['cornerAwarded'],FALSE,68648,,,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Newcastle
1298,2509451511,783,79,11,26,87.9,37,84,SecondHalf,CornerAwarded,Successful,"[{'OppositeRelatedEvent': '637'}, {'MissRight': True}, {'Zone': 'Center'}]",['cornerAwarded'],FALSE,108226,,,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
1299,2509452539,784,80,1,26,99.5,0.4,85,SecondHalf,Pass,Unsuccessful,"[{'Longball': True}, {'Zone': 'Center'}, {'Angle': '1.8'}, {'CornerTaken': True}, {'PassEndX': '91.2'}, {'PassEndY': '49.1'}, {'Cross': True}, {'Length': '34.2'}, {'Chipped': True}, {'RightFoot': True}]","['touches', 'passRightFoot', 'passChipped', 'passCrossInaccurate', 'passCorner', 'passCornerInaccurate', 'passFreekick', 'passBack', 'passLeft', 'finalThird', 'pos']",TRUE,318871,91.2,49.1,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Liverpool
1300,2509452563,638,80,4,23,10.1,51,85,SecondHalf,Clearance,Successful,"[{'PassEndY': '7.4'}, {'PassEndX': '28.6'}, {'Head': True}, {'Zone': 'Back'}, {'Angle': '5.3'}, {'Length': '35.4'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",TRUE,82277,28.6,7.4,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Newcastle
1301,2509452671,785,80,8,26,75.6,90.6,85,SecondHalf,Pass,Successful,"[{'Length': '19.6'}, {'Zone': 'Center'}, {'Angle': '4.2'}, {'PassEndY': '65.9'}, {'PassEndX': '65.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,115726,65.9,65.9,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
1302,2509452729,786,80,11,26,59.8,66.2,85,SecondHalf,Pass,Successful,"[{'Length': '22.2'}, {'PassEndY': '33.5'}, {'Zone': 'Center'}, {'PassEndX': '59.8'}, {'Angle': '4.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passRight', 'midThird', 'pos']",TRUE,136451,59.8,33.5,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
1303,2509452829,787,80,13,26,59.1,33.7,85,SecondHalf,Pass,Successful,"[{'PassEndY': '63.5'}, {'PassEndX': '54.3'}, {'Angle': '1.8'}, {'Zone': 'Center'}, {'Length': '20.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,115916,54.3,63.5,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
1304,2509452909,788,80,18,26,64.3,73.8,85,SecondHalf,Pass,Successful,"[{'Angle': '0.7'}, {'PassEndX': '79.7'}, {'PassEndY': '92.4'}, {'Zone': 'Left'}, {'Length': '20.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,136451,79.7,92.4,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
1305,2509452953,789,80,21,26,79.2,92,85,SecondHalf,Pass,Successful,"[{'PassEndY': '79.2'}, {'Length': '12.9'}, {'PassEndX': '70.1'}, {'Zone': 'Left'}, {'Angle': '3.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,115726,70.1,79.2,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Liverpool
1306,2509452997,790,80,23,26,70.1,79.2,85,SecondHalf,Pass,Successful,"[{'Angle': '0.1'}, {'PassEndX': '90.8'}, {'Zone': 'Left'}, {'PassEndY': '82.1'}, {'Length': '21.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,4511,90.8,82.1,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
1307,2509453003,791,80,25,26,90.5,82.2,85,SecondHalf,BallTouch,Unsuccessful,[{'Zone': 'Left'}],"['touches', 'turnover']",TRUE,115726,,,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Liverpool
1308,2509453033,639,80,26,23,12.7,24.2,85,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,349669,,,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Newcastle
1309,2509453063,640,80,26,23,12.6,27.4,85,SecondHalf,TakeOn,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '792'}, {'Zone': 'Back'}]","['touches', 'dribbleWon']",TRUE,349669,,,,,,,,,,,,235755,1640948,Newcastle - Liverpool,Newcastle
1310,2509453039,792,80,26,26,87.4,72.6,85,SecondHalf,Challenge,Unsuccessful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '640'}, {'Offensive': True}]",['challengeLost'],FALSE,235755,,,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Liverpool
1311,2509453077,641,80,27,23,15.5,33.4,85,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '19.6'}, {'Zone': 'Back'}, {'PassEndY': '37.7'}, {'Angle': '0.6'}, {'Length': '5.2'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,349669,19.6,37.7,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Newcastle
1312,2509607005,749,80,28,23,16.9,32.3,85,SecondHalf,Error,Successful,[{'LeadingToAttempt': True}],['errorLeadsToShot'],FALSE,349669,,,,,,,,,,,,363982,1640948,Newcastle - Liverpool,Newcastle
1313,2509453091,793,80,28,26,80.6,61.8,85,SecondHalf,Interception,Successful,"[{'Zone': 'Center'}, {'KeyPass': True}]","['touches', 'interceptionAll', 'passKey', 'interceptionWon', 'keyPassShort', 'keyPassOther']",TRUE,363982,,,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Liverpool
1314,2509453117,794,80,30,26,81,49.3,85,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,108226,,,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Liverpool
1315,2509453139,795,80,30,26,82.6,50.9,85,SecondHalf,SavedShot,Successful,"[{'Zone': 'Center'}, {'RelatedEventId': '793'}, {'BlockedX': '98.8'}, {'Assisted': True}, {'GoalMouthY': '50.1'}, {'BlockedY': '50.4'}, {'OutOfBoxCentre': True}, {'RegularPlay': True}, {'LowCentre': True}, {'GoalMouthZ': '7.0'}, {'OppositeRelatedEvent': '643'}, {'LeftFoot': True}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotOboxTotal', 'shotOpenPlay', 'shotLeftFoot']",TRUE,108226,,,793,363982,98.8,50.4,7,50.1,TRUE,,,46092,1640948,Newcastle - Liverpool,Liverpool
1316,2509453163,643,80,30,23,2,49,85,SecondHalf,Save,Successful,"[{'OppositeRelatedEvent': '795'}, {'Zone': 'Back'}, {'Hands': True}, {'Collected': True}, {'KeeperSaveObox': True}]","['touches', 'collected', 'keeperSaveTotal', 'saveHands', 'saveObp', 'saveObox']",TRUE,46092,,,,,,,,,,,,46092,1640948,Newcastle - Liverpool,Newcastle
1317,2509453151,642,80,31,23,1.8,50.7,85,SecondHalf,KeeperPickup,Successful,[],['ballRecovery'],FALSE,46092,,,,,,,,,,,,46092,1640948,Newcastle - Liverpool,Newcastle
1318,2509453257,644,80,33,23,4.5,53.9,85,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.8'}, {'PassEndX': '20.5'}, {'PassEndY': '81.8'}, {'Length': '25.3'}, {'KeeperThrow': True}]","['touches', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,46092,20.5,81.8,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Newcastle
1319,2509453289,645,80,37,23,24.9,77.3,85,SecondHalf,Pass,Successful,"[{'Length': '13.7'}, {'Angle': '1.1'}, {'PassEndY': '95.3'}, {'PassEndX': '30.7'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,82277,30.7,95.3,,,,,,,,,,68648,1640948,Newcastle - Liverpool,Newcastle
1320,2509453335,646,80,39,23,28.4,97.5,85,SecondHalf,Pass,Successful,"[{'PassEndX': '37.6'}, {'Zone': 'Back'}, {'PassEndY': '98.0'}, {'Angle': '0.0'}, {'Length': '9.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,68648,37.6,98,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Newcastle
1321,2509453341,647,80,42,23,37.5,98,85,SecondHalf,BallTouch,Unsuccessful,[{'Zone': 'Back'}],"['touches', 'turnover']",TRUE,82277,,,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Newcastle
1322,2509453433,796,80,47,26,30.3,5.6,85,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,136451,,,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
1323,2509453463,797,80,47,26,37.5,3.8,85,SecondHalf,Pass,Successful,"[{'PassEndX': '19.2'}, {'Zone': 'Back'}, {'PassEndY': '26.0'}, {'Length': '24.4'}, {'Angle': '2.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,136451,19.2,26,,,,,,,,,,114147,1640948,Newcastle - Liverpool,Liverpool
1324,2509453543,798,80,48,26,20.2,25.3,85,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Length': '26.3'}, {'PassEndY': '62.7'}, {'Angle': '1.3'}, {'PassEndX': '26.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,114147,26.7,62.7,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
1325,2509453613,799,80,53,26,37.3,66.8,85,SecondHalf,Pass,Successful,"[{'PassEndY': '92.0'}, {'PassEndX': '42.8'}, {'Length': '18.1'}, {'Zone': 'Back'}, {'Angle': '1.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,42.8,92,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
1326,2509453643,800,80,55,26,42.9,92,85,SecondHalf,Pass,Successful,"[{'PassEndX': '42.7'}, {'Zone': 'Back'}, {'Length': '16.5'}, {'PassEndY': '67.8'}, {'Angle': '4.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,115726,42.7,67.8,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Liverpool
1327,2509453691,801,80,57,26,42.7,67.8,85,SecondHalf,Pass,Successful,"[{'PassEndY': '92.3'}, {'Angle': '1.5'}, {'Length': '16.8'}, {'PassEndX': '44.5'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,4511,44.5,92.3,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
1328,2509453725,802,81,0,26,44.4,91.7,86,SecondHalf,Pass,Successful,"[{'Length': '18.2'}, {'Angle': '4.0'}, {'Zone': 'Back'}, {'PassEndX': '33.3'}, {'PassEndY': '71.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,115726,33.3,71.1,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
1329,2509453761,803,81,1,26,34.5,69.2,86,SecondHalf,Pass,Successful,"[{'PassEndX': '46.2'}, {'Zone': 'Back'}, {'Angle': '5.6'}, {'PassEndY': '54.5'}, {'Length': '15.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,95408,46.2,54.5,,,,,,,,,,96182,1640948,Newcastle - Liverpool,Liverpool
1330,2509453877,804,81,3,26,46.1,54,86,SecondHalf,Pass,Successful,"[{'Length': '12.9'}, {'PassEndX': '58.0'}, {'PassEndY': '58.8'}, {'Angle': '0.3'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,96182,58,58.8,,,,,,,,,,4511,1640948,Newcastle - Liverpool,Liverpool
1331,2509453885,805,81,10,26,74.2,55.4,86,SecondHalf,BallTouch,Unsuccessful,[{'Zone': 'Center'}],"['touches', 'turnover']",TRUE,4511,,,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Liverpool
1332,2509453917,648,81,12,23,27,26.5,86,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,342811,,,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Newcastle
1333,2509453969,649,81,13,23,27,26.5,86,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.7'}, {'PassEndX': '34.5'}, {'Length': '10.2'}, {'PassEndY': '36.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,342811,34.5,36.1,,,,,,,,,,349669,1640948,Newcastle - Liverpool,Newcastle
1334,2509453973,650,81,15,23,44,38.4,86,SecondHalf,TakeOn,Unsuccessful,"[{'Offensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '806'}]","['touches', 'dribbleLost']",TRUE,349669,,,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Newcastle
1335,2509454025,806,81,15,26,56,61.6,86,SecondHalf,Tackle,Successful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '650'}, {'Defensive': True}]","['touches', 'tackleWon']",TRUE,115916,,,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
1336,2509454035,807,81,17,26,58.4,60.8,86,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,115916,,,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
1337,2509454123,808,81,18,26,58.4,60.8,86,SecondHalf,Pass,Successful,"[{'PassEndY': '50.1'}, {'PassEndX': '31.0'}, {'Length': '29.7'}, {'Zone': 'Back'}, {'Angle': '3.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,115916,31,50.1,,,,,,,,,,114147,1640948,Newcastle - Liverpool,Liverpool
